res_type,state_fips,station_id,direct_of_travel,lane_of_travel,year,func_class_code,num_lanes_direc_indicated,sample_type_for_traffic_vol,num_lanes_monitored_for_traffic_vol,method_of_traffic_vol_counting,sample_type_for_vehicle_class,num_lanes_monitored_for_vehicle_class,method_of_vehicle_class,alg_for_vehicle_class,class_sys_for_vehicle_class,sample_type_for_truck_weight,num_lanes_monitored_for_truck_weight,method_of_truck_weighing,calibration_of_weighing_sys,method_of_data_retrieval,type_of_sensor,second_type_of_sensor,primary_purpose,lrs_identification,lrs_location_point,latitude,longitude,shrp_site_identification,prev_station_id,year_station_established,year_station_discontinued,fips_county_code,hpms_sample_type,hpms_sample_identifier,national_highway_sys,posted_route_sign,posted_sign_route_num,concurrent_route_signing,concurrent_signed_route_num,station_location
$1,02,000896,1,0,13,3U,2,T,2,2,H,2,3,G,15," ",0,0," ",1,P,L,P,002960000000,"  6469",58358585,134532472,"    ","      ",99,0,003,0,"            ",1,3,00000007,0,00000000,"EGAN BTW YANDUKIN & SUNNY PT A                    "
$1,02,000896,5,0,13,3U,2,T,2,2,H,2,3,G,15," ",0,0," ",1,P,L,P,002960000000,"  6469",58358585,134532472,"    ","      ",99,0,003,0,"            ",1,3,00000007,0,00000000,"EGAN BTW YANDUKIN & SUNNY PT A                    "
$1,02,000918,1,0,13,5U,1,T,1,3," ",0,0," ",13," ",0,0," ",2,L," ",P,002961100000,"  1070",58290015,134421634,"    ","      ",4,0,003,0,"            ",0,0,00000000,0,00000000,"DOUGLAS HIGHWAY AT JOHN STREET                    "
$1,02,000918,5,0,13,5U,1,T,1,3," ",0,0," ",13," ",0,0," ",2,L," ",P,002961100000,"  1070",58290015,134421634,"    ","      ",4,0,003,0,"            ",0,0,00000000,0,00000000,"DOUGLAS HIGHWAY AT JOHN STREET                    "
$1,02,000933,1,0,13,3U,1,T,0,2,N,1,2,G,15," ",0,0," ",1,L," ",P,002960000000," 10858","        ","         ","    ","      ",99,0,003,0,"            ",1,0,"000000  ",0,00000000,"EGAN BTW YANDUKIN & SUNNY PT A                    "
$1,02,000933,5,0,13,3U,1,T,0,2,N,1,2,G,15," ",0,0," ",1,L," ",P,002960000000," 10858","        ","         ","    ","      ",99,0,003,0,"            ",1,0,"000000  ",0,00000000,"EGAN BTW YANDUKIN & SUNNY PT A                    "
$1,02,000935,1,0,13,3R,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002995000000,"  1335","        ","         ","    ","      ",1,0,003,0,"            ",1,0,"000000  ",0,00000000,"KLONDIKE HWY BTW DYEA & SANITO                    "
$1,02,000935,5,0,13,3R,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002995000000,"  1335","        ","         ","    ","      ",1,0,003,0,"            ",1,0,"000000  ",0,00000000,"KLONDIKE HWY BTW DYEA & SANITO                    "
$1,02,000936,3,0,13,4U,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002955000000,"  1174","        ","         ","    ","      ",3,0,003,1,296445000041,0,0,"000000  ",0,00000000,"SAWMILL CREEK RD @ INDIAN RIVE                    "
$1,02,000936,7,0,13,4U,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002955000000,"  1174","        ","         ","    ","      ",3,0,003,1,296445000041,0,0,"000000  ",0,00000000,"SAWMILL CREEK RD @ INDIAN RIVE                    "
$1,02,000937,1,0,13,4U,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002915000000,"  2146","        ","         ","    ","      ",3,0,003,0,"            ",0,0,"000000  ",0,00000000,"NORTH TONGASS PTR @ ROSES CABO                    "
$1,02,000937,5,0,13,4U,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002915000000,"  2146","        ","         ","    ","      ",3,0,003,0,"            ",0,0,"000000  ",0,00000000,"NORTH TONGASS PTR @ ROSES CABO                    "
$1,02,000938,1,0,13,4U,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002914000000,"  4940","        ","         ","    ","      ",3,0,003,0,"            ",0,0,"000000  ",0,00000000,"SOUTH TONGASS @ CEMETERY ROAD                     "
$1,02,000938,5,0,13,4U,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002914000000,"  4940","        ","         ","    ","      ",3,0,003,0,"            ",0,0,"000000  ",0,00000000,"SOUTH TONGASS @ CEMETERY ROAD                     "
$1,02,000942,1,0,13,4R,1,T,1,3," ",0,0," ",13," ",0,0," ",2,L," ",P,002954640000,"   591",57049359,135349160,"    ","      ",4,0,003,0,"            ",1,0,00000000,0,00000000,"HARBOR DRIVE BTW SEWARD AVE &                     "
$1,02,000942,1,0,13,4U,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002954600000,"  1207","        ","         ","    ","      ",4,0,003,0,"            ",1,0,"000000  ",0,00000000,"HARBOR DRIVE BTW SEWARD AVE &                     "
$1,02,000942,5,0,13,4R,1,T,1,3," ",0,0," ",13," ",0,0," ",2,L," ",P,002954640000,"   591",57049359,135349160,"    ","      ",4,0,003,0,"            ",1,0,00000000,0,00000000,"HARBOR DRIVE BTW SEWARD AVE &                     "
$1,02,000942,5,0,13,4U,1,T,0,3,N,1,3,G,15," ",0,0," ",2,L," ",P,002954600000,"  1207","        ","         ","    ","      ",4,0,003,0,"            ",1,0,"000000  ",0,00000000,"HARBOR DRIVE BTW SEWARD AVE &                     "
$1,02,000945,3,0,13,5U,1,T,1,3," ",0,0," ",13," ",0,0," ",2,L," ",P,002914330000,"   539",55351260,131668774,"    ","      ",4,0,003,0,"            ",0,0,00000000,0,00000000,"THIRD AVENUE EXTENSION - KETCH                    "
$1,02,000945,7,0,13,5U,1,T,1,3," ",0,0," ",13," ",0,0," ",2,L," ",P,002914330000,"   539",55351260,131668774,"    ","      ",4,0,003,0,"            ",0,0,00000000,0,00000000,"THIRD AVENUE EXTENSION - KETCH                    "
$1,01,000002,3,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34623303," 86304667","    ","      ",38,0,071,1,000002114563,1,2,00000072,3,00000002,"2.0 Miles East of Madison Co.                     "
$1,01,000002,3,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34623303," 86304667","    ","      ",38,0,071,1,000002114563,1,2,00000072,3,00000002,"2.0 Miles East of Madison Co.                     "
$1,01,000002,7,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34623303," 86304667","    ","      ",38,0,071,1,000002114563,1,2,00000072,3,00000002,"2.0 Miles East of Madison Co.                     "
$1,01,000002,7,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34623303," 86304667","    ","      ",38,0,071,1,000002114563,1,2,00000072,3,00000002,"2.0 Miles East of Madison Co.                     "
$1,01,000004,3,1,13,1R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33606681," 86270003","    ","      ",62,0,115,1,115020028980,1,1,00000020,0,"        ","1.0 Miles East of US 231                          "
$1,01,000004,3,2,13,1R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33606681," 86270003","    ","      ",62,0,115,1,115020028980,1,1,00000020,0,"        ","1.0 Miles East of US 231                          "
$1,01,000004,3,3,13,1R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33606681," 86270003","    ","      ",62,0,115,1,115020028980,1,1,00000020,0,"        ","1.0 Miles East of US 231                          "
$1,01,000004,7,1,13,1R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33606681," 86270003","    ","      ",62,0,115,1,115020028980,1,1,00000020,0,"        ","1.0 Miles East of US 231                          "
$1,01,000004,7,2,13,1R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33606681," 86270003","    ","      ",62,0,115,1,115020028980,1,1,00000020,0,"        ","1.0 Miles East of US 231                          "
$1,01,000004,7,3,13,1R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33606681," 86270003","    ","      ",62,0,115,1,115020028980,1,1,00000020,0,"        ","1.0 Miles East of US 231                          "
$1,01,000006,1,1,13,4R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",32307842," 86984348","    ","      ",61,0,047,0,"            ",1,3,00000041,0,"        ","4.5 Miles South of US 80                          "
$1,01,000006,5,1,13,4R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",32307842," 86984348","    ","      ",61,0,047,0,"            ",1,3,00000041,0,"        ","4.5 Miles South of US 80                          "
$1,01,000008,3,1,13,3R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",31404319," 86039568","    ","      ",37,0,031,1,000012169125,1,2,00000084,3,00000012,"0.3 Miles East of AL 87                           "
$1,01,000008,7,1,13,3R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",31404319," 86039568","    ","      ",37,0,031,1,000012169125,1,2,00000084,3,00000012,"0.3 Miles East of AL 87                           "
$1,01,000009,1,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31275124," 87501940","    ","      ",76,0,099,0,"            ",1,3,00000021,0,"        ","2.0 Miles North of Escambia Co                    "
$1,01,000009,5,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31275124," 87501940","    ","      ",76,0,099,0,"            ",1,3,00000021,0,"        ","2.0 Miles North of Escambia Co                    "
$1,01,000010,1,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31076964," 88022908","    ","      ",38,0,097,0,"            ",1,2,00000043,3,00000013,"6.0 Miles South of Washington                     "
$1,01,000010,1,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31076964," 88022908","    ","      ",38,0,097,0,"            ",1,2,00000043,3,00000013,"6.0 Miles South of Washington                     "
$1,01,000010,5,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31076964," 88022908","    ","      ",38,0,097,0,"            ",1,2,00000043,3,00000013,"6.0 Miles South of Washington                     "
$1,01,000010,5,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31076964," 88022908","    ","      ",38,0,097,0,"            ",1,2,00000043,3,00000013,"6.0 Miles South of Washington                     "
$1,01,000011,1,1,13,3R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",32724559," 86237377","    ","      ",55,0,051,1,000021178828,1,2,00000231,3,00000021,"2.0 Miles South of Coosa Co. L                    "
$1,01,000011,5,1,13,3R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",32724559," 86237377","    ","      ",55,0,051,1,000021178828,1,2,00000231,3,00000021,"2.0 Miles South of Coosa Co. L                    "
$1,01,000012,3,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34728987," 87844272","    ","      ",61,0,033,0,"            ",1,2,00000072,3,00000002,"2.0 Miles West of AL 247                          "
$1,01,000012,3,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34728987," 87844272","    ","      ",61,0,033,0,"            ",1,2,00000072,3,00000002,"2.0 Miles West of AL 247                          "
$1,01,000012,7,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34728987," 87844272","    ","      ",61,0,033,0,"            ",1,2,00000072,3,00000002,"2.0 Miles West of AL 247                          "
$1,01,000012,7,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34728987," 87844272","    ","      ",61,0,033,0,"            ",1,2,00000072,3,00000002,"2.0 Miles West of AL 247                          "
$1,01,000014,1,1,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33740908," 86814627","    ","      ",86,0,073,0,"            ",1,2,00000031,3,00000003,"8.0 Miles South of Blount Co.                     "
$1,01,000014,1,2,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33740908," 86814627","    ","      ",86,0,073,0,"            ",1,2,00000031,3,00000003,"8.0 Miles South of Blount Co.                     "
$1,01,000014,5,1,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33740908," 86814627","    ","      ",86,0,073,0,"            ",1,2,00000031,3,00000003,"8.0 Miles South of Blount Co.                     "
$1,01,000014,5,2,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33740908," 86814627","    ","      ",86,0,073,0,"            ",1,2,00000031,3,00000003,"8.0 Miles South of Blount Co.                     "
$1,01,000015,1,1,13,3R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",32455392," 87362704","    ","      ",77,0,047,0,"            ",1,3,00000005,0,"        ","1.1 Miles North of US 80                          "
$1,01,000015,5,1,13,3R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",32455392," 87362704","    ","      ",77,0,047,0,"            ",1,3,00000005,0,"        ","1.1 Miles North of US 80                          "
$1,01,000017,1,1,13,4R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",33122810," 86705740","    ","      ",61,0,117,1,000025119662,1,3,00000025,0,"        ","2.0 Miles North of I-65                           "
$1,01,000017,5,1,13,4R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",33122810," 86705740","    ","      ",61,0,117,1,000025119662,1,3,00000025,0,"        ","2.0 Miles North of I-65                           "
$1,01,000018,3,1,13,3R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32461730," 85132942","    ","      ",61,0,113,0,"            ",1,2,00000080,3,00000008,"4.0 Miles East of AL 169                          "
$1,01,000018,7,1,13,3R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32461730," 85132942","    ","      ",61,0,113,0,"            ",1,2,00000080,3,00000008,"4.0 Miles East of AL 169                          "
$1,01,000019,1,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,P,P,"            ","      ",32304000," 85681625","    ","      ",61,0,087,0,"            ",1,2,00000029,3,00000015,"5.0 Miles North of Bullock Co.                    "
$1,01,000019,5,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,P,P,"            ","      ",32304000," 85681625","    ","      ",61,0,087,0,"            ",1,2,00000029,3,00000015,"5.0 Miles North of Bullock Co.                    "
$1,01,000021,3,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33690030," 85524511","    ","      ",77,0,029,0,"            ",1,2,00000078,3,00000004,"4.0 Miles East of AL 46                           "
$1,01,000021,7,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33690030," 85524511","    ","      ",77,0,029,0,"            ",1,2,00000078,3,00000004,"4.0 Miles East of AL 46                           "
$1,01,000023,3,1,13,3R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30851501," 88403978","    ","      ",61,0,097,0,"            ",1,2,00000098,3,00000042,"1.2 Miles East of Mississippi                     "
$1,01,000023,7,1,13,3R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30851501," 88403978","    ","      ",61,0,097,0,"            ",1,2,00000098,3,00000042,"1.2 Miles East of Mississippi                     "
$1,01,000024,3,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30636126," 87799122","    ","      ",61,0,003,0,"            ",1,2,00000090,3,00000016,"3.0 Miles West of AL 59                           "
$1,01,000024,7,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30636126," 87799122","    ","      ",61,0,003,0,"            ",1,2,00000090,3,00000016,"3.0 Miles West of AL 59                           "
$1,01,000025,1,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31771010," 85186014","    ","      ",61,0,005,1,000000058307,1,2,00000431,3,00000001,"2.0 Miles South of AL 95                          "
$1,01,000025,1,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31771010," 85186014","    ","      ",61,0,005,1,000000058307,1,2,00000431,3,00000001,"2.0 Miles South of AL 95                          "
$1,01,000025,5,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31771010," 85186014","    ","      ",61,0,005,1,000000058307,1,2,00000431,3,00000001,"2.0 Miles South of AL 95                          "
$1,01,000025,5,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31771010," 85186014","    ","      ",61,0,005,1,000000058307,1,2,00000431,3,00000001,"2.0 Miles South of AL 95                          "
$1,01,000026,3,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32138171," 85766372","    ","      ",61,0,011,0,"            ",1,2,00000082,3,00000006,"0.5 Miles West of AL 110                          "
$1,01,000026,7,1,13,4R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32138171," 85766372","    ","      ",61,0,011,0,"            ",1,2,00000082,3,00000006,"0.5 Miles West of AL 110                          "
$1,01,000028,1,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34464764," 87753628","    ","      ",63,0,059,0,"            ",1,2,00000043,3,00000013,"2.0 Miles South of AL 24                          "
$1,01,000028,1,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34464764," 87753628","    ","      ",63,0,059,0,"            ",1,2,00000043,3,00000013,"2.0 Miles South of AL 24                          "
$1,01,000028,5,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34464764," 87753628","    ","      ",63,0,059,0,"            ",1,2,00000043,3,00000013,"2.0 Miles South of AL 24                          "
$1,01,000028,5,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34464764," 87753628","    ","      ",63,0,059,0,"            ",1,2,00000043,3,00000013,"2.0 Miles South of AL 24                          "
$1,01,000029,3,1,13,5R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",33735893," 87911972","    ","      ",61,0,057,0,"            ",1,3,00000018,0,"        ","3.0 Miles East of Lamar Co. Li                    "
$1,01,000029,7,1,13,5R,1,T,1,3,H,1,3,G,15,N,0,0," ",2,L,P,P,"            ","      ",33735893," 87911972","    ","      ",61,0,057,0,"            ",1,3,00000018,0,"        ","3.0 Miles East of Lamar Co. Li                    "
$1,01,000030,3,1,13,3R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30414482," 87499110","    ","      ",61,0,003,0,"            ",1,2,00000098,3,00000042,"4.0 Miles West of Florida Stat                    "
$1,01,000030,7,1,13,3R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30414482," 87499110","    ","      ",61,0,003,0,"            ",1,2,00000098,3,00000042,"4.0 Miles West of Florida Stat                    "
$1,01,000031,1,1,13,3R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30332100," 87683109","    ","      ",61,0,003,0,"            ",1,3,00000059,0,"        ","3.0 Miles North of AL 180                         "
$1,01,000031,1,2,13,3R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30332100," 87683109","    ","      ",61,0,003,0,"            ",1,3,00000059,0,"        ","3.0 Miles North of AL 180                         "
$1,01,000031,1,3,13,3R,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30332100," 87683109","    ","      ",61,0,003,0,"            ",1,3,00000059,0,"        ","3.0 Miles North of AL 180                         "
$1,01,000031,5,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30332100," 87683109","    ","      ",61,0,003,0,"            ",1,3,00000059,0,"        ","3.0 Miles North of AL 180                         "
$1,01,000031,5,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30332100," 87683109","    ","      ",61,0,003,0,"            ",1,3,00000059,0,"        ","3.0 Miles North of AL 180                         "
$1,01,000034,3,1,13,3U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32380392," 86286294","    ","      ",65,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Madison Ave.                        "
$1,01,000034,3,2,13,3U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32380392," 86286294","    ","      ",65,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Madison Ave.                        "
$1,01,000034,3,3,13,3U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32380392," 86286294","    ","      ",65,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Madison Ave.                        "
$1,01,000034,7,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32380392," 86286294","    ","      ",65,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Madison Ave.                        "
$1,01,000034,7,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32380392," 86286294","    ","      ",65,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Madison Ave.                        "
$1,01,000034,7,3,13,3U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ","        ","         ","    ","      ",65,0,000,0,"51 N        ",0,0,"  Y00000",0,"000     ","    Montgomery on Madison Ave.                    "
$1,01,000039,1,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31864399," 87746922","    ","      ",64,0,025,1,000000089062,1,2,00000043,3,00000013,"3.0 Miles North of AL 178                         "
$1,01,000039,1,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31864399," 87746922","    ","      ",64,0,025,1,000000089062,1,2,00000043,3,00000013,"3.0 Miles North of AL 178                         "
$1,01,000039,5,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31864399," 87746922","    ","      ",64,0,025,1,000000089062,1,2,00000043,3,00000013,"3.0 Miles North of AL 178                         "
$1,01,000039,5,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31864399," 87746922","    ","      ",64,0,025,1,000000089062,1,2,00000043,3,00000013,"3.0 Miles North of AL 178                         "
$1,01,000040,3,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31126455," 85068527","    ","      ",64,0,069,1,000012234194,1,2,00000084,3,00000012,"1.5 Miles West of Georgia Stat                    "
$1,01,000040,3,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31126455," 85068527","    ","      ",64,0,069,1,000012234194,1,2,00000084,3,00000012,"1.5 Miles West of Georgia Stat                    "
$1,01,000040,7,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31126455," 85068527","    ","      ",64,0,069,1,000012234194,1,2,00000084,3,00000012,"1.5 Miles West of Georgia Stat                    "
$1,01,000040,7,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31126455," 85068527","    ","      ",64,0,069,1,000012234194,1,2,00000084,3,00000012,"1.5 Miles West of Georgia Stat                    "
$1,01,000041,3,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31227455," 85432226","    ","      ",65,0,069,0,"            ",1,2,00000231,3,00000210,"1.0 Miles North of AL 52                          "
$1,01,000041,3,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31227455," 85432226","    ","      ",65,0,069,0,"            ",1,2,00000231,3,00000210,"1.0 Miles North of AL 52                          "
$1,01,000041,7,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31227455," 85432226","    ","      ",65,0,069,0,"            ",1,2,00000231,3,00000210,"1.0 Miles North of AL 52                          "
$1,01,000041,7,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31227455," 85432226","    ","      ",65,0,069,0,"            ",1,2,00000231,3,00000210,"1.0 Miles North of AL 52                          "
$1,01,000042,1,1,13,3R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,P,P,"            ","      ",31812281," 86309047","    ","      ",64,0,041,0,"            ",1,2,00000331,3,00000009,"6.0 Miles North of AL 10                          "
$1,01,000042,5,1,13,3R,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,P,P,"            ","      ",31812281," 86309047","    ","      ",64,0,041,0,"            ",1,2,00000331,3,00000009,"6.0 Miles North of AL 10                          "
$1,01,000043,1,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31773477," 85925044","    ","      ",64,0,109,0,"            ",1,2,00000231,3,00000053,"2.4 Miles South of AL 87                          "
$1,01,000043,1,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31773477," 85925044","    ","      ",64,0,109,0,"            ",1,2,00000231,3,00000053,"2.4 Miles South of AL 87                          "
$1,01,000043,5,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31773477," 85925044","    ","      ",64,0,109,0,"            ",1,2,00000231,3,00000053,"2.4 Miles South of AL 87                          "
$1,01,000043,5,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",31773477," 85925044","    ","      ",64,0,109,0,"            ",1,2,00000231,3,00000053,"2.4 Miles South of AL 87                          "
$1,01,000044,1,1,13,1R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32366388," 86102984","    ","      ",64,0,101,1,101085011200,1,1,00000085,0,"        ","6.0 Miles South of Macon Co. L                    "
$1,01,000044,1,2,13,1R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32366388," 86102984","    ","      ",64,0,101,1,101085011200,1,1,00000085,0,"        ","6.0 Miles South of Macon Co. L                    "
$1,01,000044,5,1,13,1R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32366388," 86102984","    ","      ",64,0,101,1,101085011200,1,1,00000085,0,"        ","6.0 Miles South of Macon Co. L                    "
$1,01,000044,5,2,13,1R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32366388," 86102984","    ","      ",64,0,101,1,101085011200,1,1,00000085,0,"        ","6.0 Miles South of Macon Co. L                    "
$1,01,000045,3,1,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32439738," 87290668","    ","      ",64,0,047,0,"            ",1,2,00000080,3,00000008,"4.0 Miles East of AL 5                            "
$1,01,000045,3,2,13,3R,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32439738," 87290668","    ","      ",64,0,047,0,"            ",1,2,00000080,3,00000008,"4.0 Miles East of AL 5                            "
