res_type,state_fips,station_id,direct_of_travel,lane_of_travel,year,func_class_code,num_lanes_direc_indicated,sample_type_for_traffic_vol,num_lanes_monitored_for_traffic_vol,method_of_traffic_vol_counting,sample_type_for_vehicle_class,num_lanes_monitored_for_vehicle_class,method_of_vehicle_class,alg_for_vehicle_class,class_sys_for_vehicle_class,sample_type_for_truck_weight,num_lanes_monitored_for_truck_weight,method_of_truck_weighing,calibration_of_weighing_sys,method_of_data_retrieval,type_of_sensor,second_type_of_sensor,primary_purpose,lrs_identification,lrs_location_point,latitude,longitude,shrp_site_identification,prev_station_id,year_station_established,year_station_discontinued,fips_county_code,hpms_sample_type,hpms_sample_identifier,national_highway_sys,posted_route_sign,posted_sign_route_num,concurrent_route_signing,concurrent_signed_route_num,station_location
$1,34,S02131,5,3,13,3U,3,T,3,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40916018, 74072491,    ,      ,95,00,003,0,            ,1,3,        ,0,        ,BET FAIRVIEW AVE AND NJ 4                         
$1,34,S0287C,5,1,13,1U,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000287--00,  5220,40557924, 74429259,    ,      ,99,00,023,0,0080--031980,1,1,00000287,0,00000000,I-287 MP 5.5 S.Plainfield Bo                    
$1,34,S0287C,5,2,13,1U,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000287--00,  5220,40557924, 74429259,    ,      ,99,00,023,0,0080--031980,1,1,00000287,0,00000000,I-287 MP 5.5 S.Plainfield Bo                    
$1,34,S0287C,5,3,13,1U,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000287--00,  5220,40557924, 74429259,    ,      ,99,00,023,0,0080--031980,1,1,00000287,0,00000000,I-287 MP 5.5 S.Plainfield Bo                    
$1,34,S0295C,5,1,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000295--00, 35690,39921523, 74978593,    ,7-1-34,97,00,007,1,P0295-035690,1,1,00000295,0,        ,MP 35.7 Cherry Hill Twp. Cam                    
$1,34,S0295C,5,2,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000295--00, 35690,39921523, 74978593,    ,7-1-34,97,00,007,1,P0295-035690,1,1,00000295,0,        ,MP 35.7 Cherry Hill Twp. Cam                    
$1,34,S0295C,5,3,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000295--00, 35690,39921523, 74978593,    ,7-1-34,97,00,007,1,P0295-035690,1,1,00000295,0,        ,MP 35.7 Cherry Hill Twp. Cam                    
$1,34,S0295D,5,1,13,1U,2,T,4,3,H,4,3,G,14,T,4,5,M,2,P,L,L,00000295--00,  3000,39694023, 75468495,    ,      ,99,00,033,1, 0295 002600,1,1,00000000,1,00000000,I-295MP2.9CARNEYS POINT_TWN                    
$1,34,S0295D,5,2,13,1U,2,T,4,3,H,4,3,G,14,T,4,5,M,2,P,L,L,00000295--00,  3000,39694023, 75468495,    ,      ,99,00,033,1, 0295 002600,1,1,00000000,1,00000000,I-295MP2.9CARNEYS POINT_TWN                    
$1,34,S0295L,5,1,13,1U,4,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,P,00000295--00, 14400,39807002, 75293455,    ,      ,09,00,015,0,            ,1,1,00000295,0,        ,I-295 MP 15.2 Logan Twp. Gl                    
$1,34,S0295L,5,2,13,1U,4,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,P,00000295--00, 14400,39807002, 75293455,    ,      ,09,00,015,0,            ,1,1,00000295,0,        ,I-295 MP 15.2 Logan Twp. Gl                    
$1,34,S0295L,5,3,13,1U,4,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,P,00000295--00, 14400,39807002, 75293455,    ,      ,09,00,015,0,            ,1,1,00000295,0,        ,I-295 MP 15.2 Logan Twp. Gl                    
$1,34,S0295L,5,4,13,1U,4,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,P,00000295--00, 14400,39807002, 75293455,    ,      ,09,00,015,0,            ,1,1,00000295,0,        ,I-295 MP 15.2 Logan Twp. Gl                    
$1,34,S03121,5,1,13,3U,2,T,2,2,N,2,3,G,14,N,2,0,0,2,L, ,P,            ,      ,40861759, 74231915,    ,      ,97,00,013,0,            ,1,3,  000023,3,  000000,bet mawal dr & beech st                          
$1,34,S03121,5,2,13,3U,2,T,2,2,N,2,3,G,14,N,2,0,0,2,L, ,P,            ,      ,40861759, 74231915,    ,      ,97,00,013,0,            ,1,3,  000023,3,  000000,bet mawal dr & beech st                          
$1,34,S04113,5,1,13,3U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40506064, 74395035,    ,      ,78,00,023,0,US  1 002904,1,2,  000001,2,  000000,HERBERT HIGHWAY BET FULTON ST                     
$1,34,S04113,5,2,13,3U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40506064, 74395035,    ,      ,78,00,023,0,US  1 002904,1,2,  000001,2,  000000,HERBERT HIGHWAY BET FULTON ST                     
$1,34,S04113,5,3,13,3U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40506064, 74395035,    ,      ,78,00,023,0,US  1 002904,1,2,  000001,2,  000000,HERBERT HIGHWAY BET FULTON ST                     
$1,34,S04113,5,4,13,3U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40506064, 74395035,    ,      ,78,00,023,0,US  1 002904,1,2,  000001,2,  000000,HERBERT HIGHWAY BET FULTON ST                     
$1,34,S04120,5,1,13,2U,2,T,2,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40544350, 74613581,    ,      ,00,00,035,0,            ,1,2,        ,0,        ,B BROWN AVE & DUKES PKWY WEST                     
$1,34,S04120,5,2,13,2U,2,T,2,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40544350, 74613581,    ,      ,00,00,035,0,            ,1,2,        ,0,        ,B BROWN AVE & DUKES PKWY WEST                     
$1,34,S05105,5,1,13,3R,2,T,2,1,N,2,3,G,14,N,2,0,0,2,L, ,P,            ,      ,40489801, 74862343,    ,      ,49,00,019,1,US202 007830,1,2,  000202,2,  000031,THOMAS PAINE HIGHWAY BET KUHL                     
$1,34,S05105,5,2,13,3R,2,T,2,1,N,2,3,G,14,N,2,0,0,2,L, ,P,            ,      ,40489801, 74862343,    ,      ,49,00,019,1,US202 007830,1,2,  000202,2,  000031,THOMAS PAINE HIGHWAY BET KUHL                     
$1,34,S05134,5,1,13,1U,3,T,3,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40096000, 74776000,    ,      ,94,00,021,0,            ,1,1,      95,0,        ,bet NJ 31 and Schotch rd                          
$1,34,S05134,5,2,13,1U,3,T,3,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40096000, 74776000,    ,      ,94,00,021,0,            ,1,1,      95,0,        ,bet NJ 31 and Schotch rd                          
$1,34,S05134,5,3,13,1U,3,T,3,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40096000, 74776000,    ,      ,94,00,021,0,            ,1,1,      95,0,        ,bet NJ 31 and Schotch rd                          
$1,34,S06114,5,1,13,5U,1,T,1,2,N,1,3,G,14,N,1,0,0,2,L, ,P,            ,      ,40149000, 74052000,    ,      ,88,00,025,0,            ,0,0,  000000,0,  000000,OLD MILL ROAD BET OCEAN AVE AN                    
$1,34,S07142,5,1,13,3U,2,T,2,2,N,2,3,G,14,N,2,0,0,2,L, ,P,            ,      ,39692586, 74995981,    ,      ,99,00,015,0,            ,0,3,  000042,3,  000000,BET SAYBROOK AVE AND LINDALE A                    
$1,34,S07142,5,2,13,3U,2,T,2,2,N,2,3,G,14,N,2,0,0,2,L, ,P,            ,      ,39692586, 74995981,    ,      ,99,00,015,0,            ,0,3,  000042,3,  000000,BET SAYBROOK AVE AND LINDALE A                    
$1,34,S08118,5,1,13,4R,1,T,1,2,N,1,3,G,14,N,1,0,0,2,L, ,P,            ,      ,39291335, 74753589,    ,      ,88,00,009,0,            ,0,3,  000050,3,  000000,OPPOSITE TUCKAHOE FIRE STATION                    
$1,34,S08125,5,1,13,4U,1,T,1,2,N,1,3,G,14,N,1,0,0,2,L, ,P,            ,      ,39194067, 74716991,    ,      ,99,00,009,0,            ,1,2,  000009,2,  000000,Bet Tompkin Ln. & Smith Ln                        
$1,34,S08127,5,1,13,3U,1,T,1,2,N,1,3,G,14,N,1,0,0,2,L, ,P,            ,      ,39332809, 74590619,    ,      ,99,00,001,0,            ,1,2,  000009,2,  000000,Bet. Ocean Heights Rd & Franci                    
$1,34,S08128,5,1,13,4R,1,T,1,2,N,1,3,G,14,N,1,0,0,2,L, ,P,            ,      ,39290000, 74968000,    ,      ,99,00,011,0,            ,0,3,  000047,3,  000000,BET LEESBURG RD AND NEW STAGE                     
$1,34,S11024,5,1,13,6R,1,T,1,3, ,0,0, ,13, ,0,0, ,2,L, ,O,            ,      ,41283353, 74610014,    ,      ,10,00,037,0,            ,0,4,     651,4,        ,Unionville rd                                     
$1,34,S41025,7,1,13,2U,3,T,3,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40472133, 74409057,    ,     0,12,99,023,0,            ,1,3,  000018,3,        ,At NJTPK area                                     
$1,34,S41025,7,2,13,2U,3,T,3,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40472133, 74409057,    ,     0,12,99,023,0,            ,1,3,  000018,3,        ,At NJTPK area                                     
$1,34,S41025,7,3,13,2U,3,T,3,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40472133, 74409057,    ,     0,12,99,023,0,            ,1,3,  000018,3,        ,At NJTPK area                                     
$1,34,S71047,5,1,13,4U,1,T,1,3, ,0,0, ,13, ,0,0, ,2,L, ,P,            ,      ,40815598, 74444733,    ,  9999,10,00,015,0,            ,0,3,      47,0,        ,no description                                    
$1,34,W00022,7,1,13,4U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000022--00, 27160,40618657, 74750928,    ,      ,96,00,019,0,            ,0,2,00000022,0,        ,MP 26.6 Readington Twp. Hunt                    
$1,34,W00022,7,2,13,4U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000022--00, 27160,40618657, 74750928,    ,      ,96,00,019,0,            ,0,2,00000022,0,        ,MP 26.6 Readington Twp. Hunt                    
$1,34,W00033,7,1,13,3U,3,T,3,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000033--00, 24010,40253227, 74351132,    ,      ,97,00,025,0,            ,1,3,00000033,0,        ,MP 23.5 Manalapan Twp. Monmou                    
$1,34,W00033,7,2,13,3U,3,T,3,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000033--00, 24010,40253227, 74351132,    ,      ,97,00,025,0,            ,1,3,00000033,0,        ,MP 23.5 Manalapan Twp. Monmou                    
$1,34,W00033,7,3,13,3U,3,T,3,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000033--00, 24010,40253227, 74351132,    ,      ,97,00,025,0,            ,1,3,00000033,0,        ,MP 23.5 Manalapan Twp. Monmou                    
$1,34,W00040,7,1,13,3U,1,T,1,3,H,1,3,G,14,T,1,5,C,2,P,L,P,00000040--00, 28560,39563915, 75028713,    ,      ,95,00,015,0,            ,1,2,00000040,0,        ,MP 28.4 Franklin Twp. Glouce                    
$1,34,W00046,7,1,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000046--00, 25500,40956175, 74771889,    ,      ,01,00,027,0,            ,1,2,00000046,0,        ,MP 25.2 4 miles West of I-80/                    
$1,34,W00046,7,2,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000046--00, 25500,40956175, 74771889,    ,      ,01,00,027,0,            ,1,2,00000046,0,        ,MP 25.2 4 miles West of I-80/                    
$1,34,W00072,7,1,13,3R,1,T,1,3,H,1,3,G,14,T,1,5,C,2,P,L,P,00000072--00,  1630,39882550, 74562788,    ,      ,97,00,005,0,            ,1,3,00000072,0,        ,MP 2.1 Woodland Burlington C                    
$1,34,W00124,7,1,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000124--00,  7440,40738514, 74367664,    ,3-1-24,04,00,039,0,            ,0,3,00000124,0,        ,MP 7.6 Summit City Union Cou                    
$1,34,W00124,7,2,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000124--00,  7440,40738514, 74367664,    ,3-1-24,04,00,039,0,            ,0,3,00000124,0,        ,MP 7.6 Summit City Union Cou                    
$1,34,W00138,7,1,13,2U,2,T,2,3,H,2,2,G,14,T,2,5,C,2,P,L,P,00000138--00,  1840,40172058, 74057311,    ,6-1-16,03,00,025,0,            ,1,3,00000138,0,        ,MP 2.6 Wall Twp. Monmouth Co                    
$1,34,W00138,7,2,13,2U,2,T,2,3,H,2,2,G,14,T,2,5,C,2,P,L,P,00000138--00,  1840,40172058, 74057311,    ,6-1-16,03,00,025,0,            ,1,3,00000138,0,        ,MP 2.6 Wall Twp. Monmouth Co                    
$1,34,W00173,7,1,13,4U,1,T,1,3,H,1,3,G,14,T,1,5,C,2,P,L,P,00000173--00,  3400,40656644, 75097331,    ,      ,07,00,041,0,            ,0,3,00000173,0,        ,MP 2.4 Greenwich Twp. Warren                    
$1,34,W00195,7,1,13,1R,2,T,2,3,H,2,3,G,14,B,2,5,C,2,P,L,R,00000195--00, 10250,40180195, 74553727,5000,      ,93,00,025,1,0195--009670,1,1,00000195,0,        ,MP 10.2 2 miles East of Route                    
$1,34,W00195,7,2,13,1R,2,T,2,3,H,2,3,G,14,B,2,5,C,2,P,L,R,00000195--00, 10250,40180195, 74553727,5000,      ,93,00,025,1,0195--009670,1,1,00000195,0,        ,MP 10.2 2 miles East of Route                    
$1,34,W001TJ,7,1,13,3U,2,T,3,3,H,4,3,G,14,T,3,5,C,2,P,L,L,00000000--00,  3900,       0,        0,    ,      ,00,00,017,0,0001--018000,0,2,00000001,0,00000000,US-1 MP 3.9 JERSEY CITY HUDS                    
$1,34,W001TJ,7,2,13,3U,2,T,3,3,H,4,3,G,14,T,3,5,C,2,P,L,L,00000000--00,  3900,       0,        0,    ,      ,00,00,017,0,0001--018000,0,2,00000001,0,00000000,US-1 MP 3.9 JERSEY CITY HUDS                    
$1,34,W0022B,7,1,13,4U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000202--00, 33880,40591262, 74649491,    ,      ,00,00,035,0,            ,1,2,00000022,0,        ,MP 32.3 Bridgewater Twp.Some                    
$1,34,W0022B,7,2,13,4U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000202--00, 33880,40591262, 74649491,    ,      ,00,00,035,0,            ,1,2,00000022,0,        ,MP 32.3 Bridgewater Twp.Some                    
$1,34,W00280,7,1,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000280--00,  4110,40912003, 74306916,    ,      ,97,00,013,0,            ,1,1,00000280,0,        ,MP 5.1 Roseland Boro Essex C                    
$1,34,W00280,7,2,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000280--00,  4110,40912003, 74306916,    ,      ,97,00,013,0,            ,1,1,00000280,0,        ,MP 5.1 Roseland Boro Essex C                    
$1,34,W00280,7,3,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000280--00,  4110,40912003, 74306916,    ,      ,97,00,013,0,            ,1,1,00000280,0,        ,MP 5.1 Roseland Boro Essex C                    
$1,34,W0030M,7,1,13,3U,2,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,L,00000030--00, 33500,39603938, 74755769,0000,000000,00,00,000,0,000000000000,1,2,0000030M,0,00000000,MP_33.5MULIKA TWNATLANTIC_CO                    
$1,34,W0030M,7,2,13,3U,2,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,L,00000030--00, 33500,39603938, 74755769,0000,000000,00,00,000,0,000000000000,1,2,0000030M,0,00000000,MP_33.5MULIKA TWNATLANTIC_CO                    
$1,34,W00322,7,1,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000322--00, 26840,39655355, 74956491,    ,      ,97,00,015,0,            ,0,2,00000322,0,        ,MP 27.5 Monroe Twp. Gloucest                    
$1,34,W00322,7,2,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000322--00, 26840,39655355, 74956491,    ,      ,97,00,015,0,            ,0,2,00000322,0,        ,MP 27.5 Monroe Twp. Gloucest                    
$1,34,W0033W,7,1,13,3R,2,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,L,0000033W--00,     0,40221667, 74133287,0000,000000,00,00,025,0,000000000000,0,3,00000033,0,00000000,MP_35.5Wall_twpMonmouth_co                      
$1,34,W0033W,7,2,13,3R,2,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,L,0000033W--00,     0,40221667, 74133287,0000,000000,00,00,025,0,000000000000,0,3,00000033,0,00000000,MP_35.5Wall_twpMonmouth_co                      
$1,34,W0038S,7,1,13,3U,2,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,L,000000038_00, 19100,39970239, 74736965,    ,      ,00,00,005,0,000100012200,0,3,00000038,0,00000000,NJ-38 MP 19.1 Southampton Tw                    
$1,34,W0038S,7,2,13,3U,2,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,L,000000038_00, 19100,39970239, 74736965,    ,      ,00,00,005,0,000100012200,0,3,00000038,0,00000000,NJ-38 MP 19.1 Southampton Tw                    
$1,34,W0040A,7,1,13,3R,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000040--00,  3050,39682415, 75456987,    ,      ,97,00,033,1,0040--002690,1,2,00000040,0,        ,MP 3.0 Carneys Point Salem C                    
$1,34,W0040A,7,2,13,3R,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000040--00,  3050,39682415, 75456987,    ,      ,97,00,033,1,0040--002690,1,2,00000040,0,        ,MP 3.0 Carneys Point Salem C                    
$1,34,W0040B,7,1,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000040--00, 61630,39377751, 74488120,    ,8-1-26,02,00,001,1,0040--061600,1,2,00000040,2,00000322,MP 61.6 Egg Harbor Twp. Atlan                    
$1,34,W0040B,7,2,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000040--00, 61630,39377751, 74488120,    ,8-1-26,02,00,001,1,0040--061600,1,2,00000040,2,00000322,MP 61.6 Egg Harbor Twp. Atlan                    
$1,34,W0049C,7,1,13,4R,1,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,L,00000049--00, 42600,39363777, 74931211,0000,000000,00,00,000,0,000000000000,1,3,00000049,0,00000000,MP42.6MAURICE_RIVER_TWP_ CUMB                    
$1,34,W0049M,7,1,13,3U,1,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,L,00000049--00, 47600,39398150, 75015055,    ,      ,00,00,011,1, 0049_036550,0,3,00000049,0,00000000,NJ-49 MP 37.6 Millville City                    
$1,34,W0057A,7,1,13,3R,1,T,1,3,H,1,3,G,14,T,1,5,C,2,P,L,P,00000057--00,  3030,40709728, 75102011,    ,      ,07,00,041,0,            ,1,3,00000057,0,        ,MP 3.5 Greenwich Twp. Warren                    
$1,34,W0057B,7,1,13,3U,1,T,1,3,H,1,3,G,14,T,1,5,C,2,P,L,P,00000057--00, 20600,40830561, 74830456,    ,      ,08,00,041,1,005700020610,1,3,00000057,0,        ,MP 20.6 Hacketstown Town War                    
$1,34,W0070B,7,1,13,3U,1,T,2,3,H,2,3,F,14,T,2,5,C,2,Q,L,L,000000700000, 10610,39894039, 74891233,0000,000000,00,00,000,1,000000000000,1,3,00000070,0,00000000,NJ-70_MP_10.3_Evesham_Twp._                    
$1,34,W0072B,3,1,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000072--00, 21680,39678569, 74234353,    ,6-1-19,03,00,029,0,            ,1,3,00000072,0,        ,MP 25.0 Stafford Twp.Ocean Co                    
$1,34,W0072B,3,2,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000072--00, 21680,39678569, 74234353,    ,6-1-19,03,00,029,0,            ,1,3,00000072,0,        ,MP 25.0 Stafford Twp.Ocean Co                    
$1,34,W0072B,7,1,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000072--00, 21680,39678569, 74234353,    ,6-1-19,03,00,029,0,            ,1,3,00000072,0,        ,MP 25.0 Stafford Twp.Ocean Co                    
$1,34,W0072B,7,2,13,3U,2,T,2,3,H,2,3,G,14,T,2,5,C,2,P,L,P,00000072--00, 21680,39678569, 74234353,    ,6-1-19,03,00,029,0,            ,1,3,00000072,0,        ,MP 25.0 Stafford Twp.Ocean Co                    
$1,34,W0078A,7,1,13,1R,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000078--00, 14520,40634108, 74946189,    ,      ,00,00,035,1,0078--013590,1,1,00000078,0,00000000,I-78 MP 14.5 Union TwpHunte                    
$1,34,W0078A,7,2,13,1R,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000078--00, 14520,40634108, 74946189,    ,      ,00,00,035,1,0078--013590,1,1,00000078,0,00000000,I-78 MP 14.5 Union TwpHunte                    
$1,34,W0078A,7,3,13,1R,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000078--00, 14520,40634108, 74946189,    ,      ,00,00,035,1,0078--013590,1,1,00000078,0,00000000,I-78 MP 14.5 Union TwpHunte                    
$1,34,W0078D,7,1,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000078--00, 25530,40649611, 74741606,    ,      ,03,00,019,1,0078--024381,1,1,00000078,0,        ,MP 25.7 Readington Twp. Hunt                    
$1,34,W0078D,7,2,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000078--00, 25530,40649611, 74741606,    ,      ,03,00,019,1,0078--024381,1,1,00000078,0,        ,MP 25.7 Readington Twp. Hunt                    
$1,34,W0078D,7,3,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000078--00, 25530,40649611, 74741606,    ,      ,03,00,019,1,0078--024381,1,1,00000078,0,        ,MP 25.7 Readington Twp. Hunt                    
$1,34,W0078F,7,1,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000078--00,  9650,40648953, 75062378,    ,      ,07,00,019,1,0078--007000,1,1,00000078,0,        ,MP 7.9 Betlehem Twp. Hunterd                    
$1,34,W0078F,7,2,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000078--00,  9650,40648953, 75062378,    ,      ,07,00,019,1,0078--007000,1,1,00000078,0,        ,MP 7.9 Betlehem Twp. Hunterd                    
$1,34,W0078F,7,3,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000078--00,  9650,40648953, 75062378,    ,      ,07,00,019,1,0078--007000,1,1,00000078,0,        ,MP 7.9 Betlehem Twp. Hunterd                    
$1,34,W0078W,7,1,13,1U,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000078--00, 42200,40660601, 74435070,    ,      ,00,00,035,0,0080--006670,1,1,00000078,0,00000000,I-78 MP 42.2 Watchung BoroS                    
$1,34,W0078W,7,2,13,1U,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000078--00, 42200,40660601, 74435070,    ,      ,00,00,035,0,0080--006670,1,1,00000078,0,00000000,I-78 MP 42.2 Watchung BoroS                    
$1,34,W0078W,7,3,13,1U,3,T,6,3,H,6,3,G,14,T,6,5,M,2,P,L,L,00000078--00, 42200,40660601, 74435070,    ,      ,00,00,035,0,0080--006670,1,1,00000078,0,00000000,I-78 MP 42.2 Watchung BoroS                    
$1,34,W0080A,7,1,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000080--00,  8990,40933110, 75025767,    ,      ,95,00,041,1,0080--006670,1,1,00000080,0,        ,MP 8.3 0.5 mile West of Route                    
$1,34,W0080A,7,2,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000080--00,  8990,40933110, 75025767,    ,      ,95,00,041,1,0080--006670,1,1,00000080,0,        ,MP 8.3 0.5 mile West of Route                    
$1,34,W0080A,7,3,13,1R,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000080--00,  8990,40933110, 75025767,    ,      ,95,00,041,1,0080--006670,1,1,00000080,0,        ,MP 8.3 0.5 mile West of Route                    
$1,34,W0080B,7,1,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000080--00, 33150,40907203, 74602102,    ,      ,94,00,027,1,0080--031980,1,1,00000080,0,        ,MP 32.4 1.3 miles West of Rou                    
$1,34,W0080B,7,2,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000080--00, 33150,40907203, 74602102,    ,      ,94,00,027,1,0080--031980,1,1,00000080,0,        ,MP 32.4 1.3 miles West of Rou                    
$1,34,W0080B,7,3,13,1U,3,T,3,3,H,3,3,G,14,T,3,5,C,2,P,L,P,00000080--00, 33150,40907203, 74602102,    ,      ,94,00,027,1,0080--031980,1,1,00000080,0,        ,MP 32.4 1.3 miles West of Rou                    
$1,34,W0080C,7,1,13,1U,4,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,P,00000080--00, 39000,40905172, 74496436,    ,      ,95,00,027,0,            ,1,1,00000080,0,        ,MP 38.1 Denville Twp. Morris                    
$1,34,W0080C,7,2,13,1U,4,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,P,00000080--00, 39000,40905172, 74496436,    ,      ,95,00,027,0,            ,1,1,00000080,0,        ,MP 38.1 Denville Twp. Morris                    
$1,34,W0080C,7,3,13,1U,4,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,P,00000080--00, 39000,40905172, 74496436,    ,      ,95,00,027,0,            ,1,1,00000080,0,        ,MP 38.1 Denville Twp. Morris                    
$1,34,W0080C,7,4,13,1U,4,T,4,3,H,4,3,G,14,T,4,5,C,2,P,L,P,00000080--00, 39000,40905172, 74496436,    ,      ,95,00,027,0,            ,1,1,00000080,0,        ,MP 38.1 Denville Twp. Morris                    
$1,34,W01131,7,1,13,1U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40910961, 74526810,    ,      ,95,00,027,1,I  80 027450,1,1,  000080,1,  000000,AT CO 666 MT. HOPE RD. OVERPA                    
$1,34,W01131,7,2,13,1U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40910961, 74526810,    ,      ,95,00,027,1,I  80 027450,1,1,  000080,1,  000000,AT CO 666 MT. HOPE RD. OVERPA                    
$1,34,W01131,7,3,13,1U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40910961, 74526810,    ,      ,95,00,027,1,I  80 027450,1,1,  000080,1,  000000,AT CO 666 MT. HOPE RD. OVERPA                    
$1,34,W01131,7,4,13,1U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40910961, 74526810,    ,      ,95,00,027,1,I  80 027450,1,1,  000080,1,  000000,AT CO 666 MT. HOPE RD. OVERPA                    
$1,34,W01132,7,1,13,1U,4,T,4,2,N,4,3,G,14,N,4,0,0,2,L, ,P,            ,      ,40911000, 74548000,    ,      ,95,00,027,0,            ,1,1,  000080,1,  000000,AT CO 661 MT. HOPE AVE. OVERP                    
